postal_code,city,state,state_code,extra,county,latitude,longitude,radiation
16356,Werneuchen,Brandenburg,BB,,Landkreis Barnim,52.6328,13.7344,1189.0
17291,Oberuckersee,Brandenburg,BB,,Landkreis Uckermark,53.2125,13.8875,1189.0
31552,Apelern Lyhren,Niedersachsen,NI,,Landkreis Schaumburg,52.3007,9.3189,1189.0
29465,Schnega Harpe,Niedersachsen,NI,,Lüchow-Dannenberg,52.8517,10.8843,1189.0
17291,Prenzlau,Brandenburg,BB,,Landkreis Uckermark,53.3162,13.8626,1189.0
57539,Roth,Rheinland-Pfalz,RP,,Landkreis Altenkirchen,50.7623,7.7002,1189.0
16845,Sieversdorf-Hohenofen,Brandenburg,BB,,Landkreis Ostprignitz-Ruppin,52.825,12.4083,1189.0
16833,Fehrbellin Tarmow,Brandenburg,BB,,Landkreis Ostprignitz-Ruppin,52.8,12.8,1189.0
39615,Neukirchen (Altmark),Sachsen-Anhalt,ST,,Landkreis Stendal,52.8833,11.8833,1189.0
31552,Apelern Groß Hegesdorf,Niedersachsen,NI,,Landkreis Schaumburg,52.3088,9.3065,1189.0
16833,Fehrbellin,Brandenburg,BB,,Landkreis Ostprignitz-Ruppin,52.8135,12.7644,1189.0
29465,Schnega Harper Mühle,Niedersachsen,NI,,Lüchow-Dannenberg,52.8563,10.8942,1189.0
16766,Kremmen,Brandenburg,BB,,Landkreis Oberhavel,52.7622,13.0252,1189.0
16727,Oberkrämer,Brandenburg,BB,,Landkreis Oberhavel,52.5833,13.3167,1189.0
16766,Oberkrämer,Brandenburg,BB,,Landkreis Oberhavel,52.5833,13.3167,1189.0
14712,Rathenow,Brandenburg,BB,,Landkreis Havelland,52.6066,12.337,1189.0
18182,Gelbensande,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.2027,12.3017,1189.0
38640,Goslar Goslar,Niedersachsen,NI,,Landkreis Goslar,51.9115,10.4319,1189.0
1825,Liebstadt,Sachsen,SN,,Landkreis Sächsische Schweiz,50.8642,13.8569,1189.0
14715,Großwudicke,Brandenburg,BB,,Landkreis Havelland,52.5929,12.2327,1189.0
38467,Bergfeld,Niedersachsen,NI,,Landkreis Gifhorn,52.544,10.8451,1189.0
31867,Messenkamp,Niedersachsen,NI,,Landkreis Schaumburg,52.26,9.3802,1189.0
57627,Marzhausen,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6911,7.7558,1189.0
27254,Staffhorst,Niedersachsen,NI,,Landkreis Diepholz,52.7167,8.9667,1189.0
31552,Apelern Soldorf,Niedersachsen,NI,,Landkreis Schaumburg,52.3079,9.3248,1189.0
35392,Gießen,Hessen,HE,Reg.-Bez. Gießen,Gießen,50.5669,8.6538,1189.0
38685,Langelsheim,Niedersachsen,NI,,Landkreis Goslar,51.9238,10.3866,1188.0
29468,Bergen (Dumme) Banzau,Niedersachsen,NI,,Lüchow-Dannenberg,52.8877,10.9354,1188.0
1824,Gohrisch,Sachsen,SN,,Landkreis Sächsische Schweiz,50.9042,14.1292,1188.0
59759,Arnsberg,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,Hochsauerlandkreis,51.4263,7.9913,1188.0
29416,Mechau,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8712,11.3489,1188.0
31655,Stadthagen Reinsen-Remeringhausen,Niedersachsen,NI,,Landkreis Schaumburg,52.3182,9.2714,1188.0
29465,Schnega Leisten,Niedersachsen,NI,,Lüchow-Dannenberg,52.8772,10.9025,1188.0
29465,Schnega Gielauer Mühle,Niedersachsen,NI,,Lüchow-Dannenberg,52.8623,10.8569,1188.0
14727,Premnitz,Brandenburg,BB,,Landkreis Havelland,52.5318,12.3485,1188.0
56479,Waldmühlen,Rheinland-Pfalz,RP,,Westerwaldkreis,50.5833,8.0667,1188.0
18233,Westenbrügge,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.044,11.7374,1188.0
39606,Sanne-Kerkuhn,Sachsen-Anhalt,ST,,Landkreis Stendal,52.825,11.4417,1188.0
35576,Wetzlar,Hessen,HE,Reg.-Bez. Gießen,Lahn-Dill-Kreis,50.5665,8.5247,1188.0
39606,Gagel,Sachsen-Anhalt,ST,,Landkreis Stendal,52.8461,11.5764,1188.0
39606,Heiligenfelde,Sachsen-Anhalt,ST,,Landkreis Stendal,52.8282,11.4967,1188.0
29465,Schnega Külitz,Niedersachsen,NI,,Lüchow-Dannenberg,52.8677,10.8592,1188.0
35469,Allendorf (Lumda),Hessen,HE,Reg.-Bez. Gießen,Gießen,50.6833,8.8333,1188.0
13158,Berlin,Berlin,BE,,"Berlin, Stadt",52.5932,13.3835,1188.0
31311,Uetze,Niedersachsen,NI,,Region Hannover,52.4713,10.1581,1188.0
56479,Niederroßbach,Rheinland-Pfalz,RP,,Westerwaldkreis,50.5879,8.0843,1188.0
31867,Hülsede Meinsen,Niedersachsen,NI,,Landkreis Schaumburg,52.2553,9.3526,1188.0
98587,Unterschönau,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.7167,10.5833,1188.0
18236,Altenhagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0272,11.797,1188.0
29413,Lagendorf,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8294,10.8431,1188.0
57627,Gehlert,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6417,7.8294,1188.0
56479,Westernohe,Rheinland-Pfalz,RP,,Westerwaldkreis,50.5892,8.1003,1188.0
31867,Hülsede,Niedersachsen,NI,,Landkreis Schaumburg,52.2495,9.3615,1188.0
56459,Ailertchen,Rheinland-Pfalz,RP,,Westerwaldkreis,50.5986,7.9419,1188.0
1814,Rathmannsdorf,Sachsen,SN,,Landkreis Sächsische Schweiz,50.9299,14.1422,1188.0
29413,Bonese,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8164,10.8415,1188.0
31627,Rohrsen,Niedersachsen,NI,,Landkreis Nienburg/Weser,52.7099,9.2323,1188.0
18233,Karin,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0074,11.7719,1188.0
30657,Hannover,Niedersachsen,NI,,Region Hannover,52.4265,9.7921,1188.0
31867,Hülsede Hülsede,Niedersachsen,NI,,Landkreis Schaumburg,52.2499,9.3613,1188.0
98559,Gehlberg,Thüringen,TH,,Kreisfreie Stadt Suhl,50.6781,10.7909,1188.0
13129,Berlin,Berlin,BE,,"Berlin, Stadt",52.5921,13.4579,1188.0
14715,Bützer,Brandenburg,BB,,Landkreis Havelland,52.5364,12.2995,1188.0
13156,Berlin,Berlin,BE,,"Berlin, Stadt",52.5824,13.3997,1188.0
57627,Heuzert,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6991,7.7598,1188.0
16259,Bad Freienwalde,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.7873,14.0304,1188.0
38473,Tiddische,Niedersachsen,NI,,Landkreis Gifhorn,52.5167,10.8,1188.0
31867,Hülsede Schmarrie,Niedersachsen,NI,,Landkreis Schaumburg,52.2427,9.3745,1188.0
31700,Heuerßen,Niedersachsen,NI,,Landkreis Schaumburg,52.3295,9.2772,1188.0
16845,Neustadt (Dosse),Brandenburg,BB,,Landkreis Ostprignitz-Ruppin,52.8528,12.4492,1188.0
31698,Lindhorst Schöttlingen,Niedersachsen,NI,,Landkreis Schaumburg,52.3479,9.2787,1188.0
30851,Langenhagen,Niedersachsen,NI,,Region Hannover,52.4378,9.7432,1188.0
29465,Schnega Gielau,Niedersachsen,NI,,Lüchow-Dannenberg,52.8587,10.8511,1188.0
31698,Lindhorst Lindhorst,Niedersachsen,NI,,Landkreis Schaumburg,52.358,9.2843,1188.0
31698,Lindhorst Ottensen,Niedersachsen,NI,,Landkreis Schaumburg,52.3681,9.2992,1188.0
34630,Gilserberg,Hessen,HE,Regierungsbezirk Kassel,Schwalm-Eder-Kreis,50.95,9.0667,1188.0
31863,Coppenbrügge,Niedersachsen,NI,,Hameln-Pyrmont,52.1185,9.5487,1188.0
31700,Heuerßen Heuerßen,Niedersachsen,NI,,Landkreis Schaumburg,52.3294,9.2787,1188.0
31698,Lindhorst,Niedersachsen,NI,,Landkreis Schaumburg,52.3579,9.2832,1188.0
30853,Langenhagen,Niedersachsen,NI,,Region Hannover,52.4506,9.7492,1188.0
51545,Waldbröl,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Oberbergischer Kreis,50.8758,7.6169,1188.0
58644,Iserlohn,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,Märkischer Kreis,51.3246,7.6968,1188.0
29465,Schnega Billerbeck,Niedersachsen,NI,,Lüchow-Dannenberg,52.8735,10.8726,1188.0
31553,Auhagen Auhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3978,9.297,1188.0
18233,Krempin,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0133,11.7106,1188.0
31552,Apelern Reinsdorf,Niedersachsen,NI,,Landkreis Schaumburg,52.2895,9.2897,1188.0
1855,Sebnitz,Sachsen,SN,,Landkreis Sächsische Schweiz,50.9754,14.2758,1188.0
57629,Heimborn,Rheinland-Pfalz,RP,,Westerwaldkreis,50.7,7.75,1188.0
57647,Enspel,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6167,7.8833,1188.0
13467,Berlin,Berlin,BE,,"Berlin, Stadt",52.6171,13.3075,1188.0
56457,Halbs,Rheinland-Pfalz,RP,,Westerwaldkreis,50.5908,7.9647,1188.0
38477,Jembke,Niedersachsen,NI,,Landkreis Gifhorn,52.5,10.7667,1188.0
13439,Berlin,Berlin,BE,,"Berlin, Stadt",52.5976,13.3584,1188.0
29465,Schnega Schnega/Bahnhof,Niedersachsen,NI,,Lüchow-Dannenberg,52.8667,10.8939,1188.0
31553,Auhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3983,9.2919,1188.0
31848,Bad Münder am Deister,Niedersachsen,NI,,Hameln-Pyrmont,52.1955,9.4642,1188.0
29465,Schnega Warpke,Niedersachsen,NI,,Lüchow-Dannenberg,52.8616,10.8674,1188.0
48268,Greven,Nordrhein-Westfalen,NW,Reg.-Bez. Münster,Steinfurt,52.0936,7.594,1188.0
56479,Oberrod,Rheinland-Pfalz,RP,,Westerwaldkreis,50.585,8.1272,1188.0
36129,Gersfeld,Hessen,HE,Regierungsbezirk Kassel,Fulda,50.4514,9.9142,1188.0
57629,Stein-Wingert,Rheinland-Pfalz,RP,,Westerwaldkreis,50.7225,7.7408,1188.0
16356,Blumberg,Brandenburg,BB,,Landkreis Barnim,52.6356,13.6849,1188.0
27257,Affinghausen,Niedersachsen,NI,,Landkreis Diepholz,52.7833,8.8833,1187.0
31553,Auhagen Düdinghausen,Niedersachsen,NI,,Landkreis Schaumburg,52.4139,9.2975,1187.0
18236,Schmadebeck,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0417,11.8211,1187.0
29465,Schnega Schäpingen,Niedersachsen,NI,,Lüchow-Dannenberg,52.8651,10.8391,1187.0
29465,Schnega Gledeberg,Niedersachsen,NI,,Lüchow-Dannenberg,52.882,10.8592,1187.0
18581,Putbus,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.3551,13.4763,1187.0
33428,Harsewinkel,Nordrhein-Westfalen,NW,Reg.-Bez. Detmold,Gütersloh,51.9622,8.2277,1187.0
58579,Schalksmühle,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,Märkischer Kreis,51.2412,7.5279,1187.0
18233,Neubukow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.024,11.6614,1187.0
18233,Kamin,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,53.9892,11.7377,1187.0
29468,Bergen (Dumme),Niedersachsen,NI,,Lüchow-Dannenberg,52.8897,10.9418,1187.0
58553,Halver,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,Märkischer Kreis,51.1861,7.4982,1187.0
29468,Bergen (Dumme) Bergen,Niedersachsen,NI,,Lüchow-Dannenberg,52.8908,10.9566,1187.0
27254,Siedenburg,Niedersachsen,NI,,Landkreis Diepholz,52.6929,8.9396,1187.0
18233,Ravensberg,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,53.9903,11.7045,1187.0
9419,Thum,Sachsen,SN,,Erzgebirgskreis,50.6708,12.9509,1187.0
9435,Scharfenstein,Sachsen,SN,,Erzgebirgskreis,50.7041,13.0565,1187.0
29465,Schnega Lütenthien,Niedersachsen,NI,,Lüchow-Dannenberg,52.8951,10.8639,1187.0
29462,Wustrow,Niedersachsen,NI,,Lüchow-Dannenberg,52.9237,11.1285,1187.0
27305,Süstedt,Niedersachsen,NI,,Landkreis Diepholz,52.8617,8.9221,1187.0
38476,Barwedel,Niedersachsen,NI,,Landkreis Gifhorn,52.5219,10.7749,1187.0
31749,Auetal Schoholtensen,Niedersachsen,NI,,Landkreis Schaumburg,52.2679,9.286,1187.0
13469,Berlin,Berlin,BE,,"Berlin, Stadt",52.6119,13.3422,1187.0
31749,Auetal Wiersen,Niedersachsen,NI,,Landkreis Schaumburg,52.267,9.3072,1187.0
35396,Gießen,Hessen,HE,Reg.-Bez. Gießen,Gießen,50.6165,8.7044,1187.0
98544,Zella-Mehlis,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.6564,10.6605,1187.0
57627,Astert,Rheinland-Pfalz,RP,,Westerwaldkreis,50.695,7.7783,1187.0
35390,Gießen,Hessen,HE,Reg.-Bez. Gießen,Gießen,50.5849,8.6742,1187.0
13435,Berlin,Berlin,BE,,"Berlin, Stadt",52.602,13.3456,1187.0
13465,Berlin,Berlin,BE,,"Berlin, Stadt",52.6399,13.2896,1187.0
57539,Etzbach,Rheinland-Pfalz,RP,,Landkreis Altenkirchen,50.7783,7.688,1187.0
98559,Oberhof,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.7044,10.7272,1187.0
35452,Heuchelheim,Hessen,HE,Reg.-Bez. Gießen,Gießen,50.5833,8.6333,1187.0
38556,Bokensdorf,Niedersachsen,NI,,Landkreis Gifhorn,52.5,10.7167,1187.0
16540,Stolpe,Brandenburg,BB,,Landkreis Oberhavel,52.661,13.2593,1187.0
16548,Glienicke/Nordbahn,Brandenburg,BB,,Landkreis Oberhavel,52.6351,13.3075,1187.0
35633,Lahnau,Hessen,HE,Reg.-Bez. Gießen,Lahn-Dill-Kreis,50.5833,8.5667,1187.0
34454,Bad Arolsen,Hessen,HE,Regierungsbezirk Kassel,Landkreis Waldeck-Frankenberg,51.3798,9.0145,1187.0
18510,Zarrendorf,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.2369,13.1009,1187.0
57612,Helmeroth,Rheinland-Pfalz,RP,,Landkreis Altenkirchen,50.7333,7.7333,1187.0
35398,Gießen,Hessen,HE,Reg.-Bez. Gießen,Gießen,50.5833,8.65,1187.0
18230,Biendorf,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0752,11.7013,1187.0
56459,Pottum,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6,8.0,1187.0
39615,Höwisch,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8742,11.6142,1187.0
31608,Marklohe,Niedersachsen,NI,,Landkreis Nienburg/Weser,52.6686,9.1422,1187.0
29413,Neuekrug,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.7743,10.8016,1187.0
18231,Neubukow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0319,11.6725,1187.0
17268,Flieth-Stegelitz,Brandenburg,BB,,Landkreis Uckermark,53.1417,13.8333,1187.0
29488,Lübbow,Niedersachsen,NI,,Lüchow-Dannenberg,52.9116,11.181,1187.0
31623,Drakenburg,Niedersachsen,NI,,Landkreis Nienburg/Weser,52.6869,9.2108,1187.0
16341,Schwanebeck,Brandenburg,BB,,Landkreis Barnim,52.6251,13.5441,1187.0
31535,Neustadt am Rübenberge,Niedersachsen,NI,,Region Hannover,52.5046,9.4587,1187.0
29416,Binde,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8545,11.3849,1187.0
1824,Rosenthal-Bielatal,Sachsen,SN,,Landkreis Sächsische Schweiz,50.8667,14.05,1187.0
18182,Mönchhagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.187,12.2887,1187.0
16767,Leegebruch,Brandenburg,BB,,Landkreis Oberhavel,52.7234,13.193,1186.0
31749,Auetal Antendorf,Niedersachsen,NI,,Landkreis Schaumburg,52.2405,9.2926,1186.0
27313,Dörverden,Niedersachsen,NI,,Landkreis Verden,52.85,9.2333,1186.0
18236,Kröpelin,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0696,11.7947,1186.0
16259,Tiefensee,Brandenburg,BB,,Landkreis Barnim,52.68,13.8356,1186.0
39615,Neulingen,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8639,11.5712,1186.0
8304,Schönheide,Sachsen,SN,,Erzgebirgskreis,50.5046,12.5216,1186.0
98587,Oberschönau,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.7167,10.6167,1186.0
18334,Eixen,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.1614,12.7238,1186.0
57629,Mörsbach,Rheinland-Pfalz,RP,,Westerwaldkreis,50.7267,7.7833,1186.0
18230,Bastorf,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.1257,11.697,1186.0
56472,Dreisbach,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6167,7.9333,1186.0
1814,Bad Schandau,Sachsen,SN,,Landkreis Sächsische Schweiz,50.9174,14.1549,1186.0
37620,Halle,Niedersachsen,NI,,Landkreis Holzminden,51.9912,9.5653,1186.0
37632,Holzen,Niedersachsen,NI,,Landkreis Holzminden,51.9333,9.6667,1186.0
37633,Dielmissen,Niedersachsen,NI,,Landkreis Holzminden,51.9706,9.6067,1186.0
9430,Drebach,Sachsen,SN,,Erzgebirgskreis,50.6758,13.0162,1186.0
37635,Lüerdissen,Niedersachsen,NI,,Landkreis Holzminden,51.9527,9.6245,1186.0
57642,Alpenrod,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6333,7.8667,1186.0
16259,Bralitz,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.8351,14.0059,1186.0
29465,Schnega,Niedersachsen,NI,,Lüchow-Dannenberg,52.8913,10.8923,1186.0
18211,Retschow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0455,11.8778,1186.0
39619,Thielbeer,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8465,11.4824,1186.0
16356,Wilmersdorf,Brandenburg,BB,,Landkreis Barnim,52.6639,13.6873,1186.0
57627,Hachenburg,Rheinland-Pfalz,RP,,Westerwaldkreis,50.66,7.8228,1186.0
35614,Aßlar,Hessen,HE,Reg.-Bez. Gießen,Lahn-Dill-Kreis,50.5916,8.4627,1186.0
56477,Rennerod,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6082,8.067,1186.0
29465,Schnega Oldendorf,Niedersachsen,NI,,Lüchow-Dannenberg,52.8917,10.9072,1186.0
33106,Paderborn,Nordrhein-Westfalen,NW,Reg.-Bez. Detmold,Paderborn,51.7327,8.6885,1186.0
29465,Schnega Schnega,Niedersachsen,NI,,Lüchow-Dannenberg,52.8901,10.8922,1186.0
33178,Borchen,Nordrhein-Westfalen,NW,Reg.-Bez. Detmold,Paderborn,51.6677,8.7228,1186.0
17291,Göritz,Brandenburg,BB,,Landkreis Uckermark,53.4063,13.9156,1186.0
29465,Schnega Oldendorfer Mühle,Niedersachsen,NI,,Lüchow-Dannenberg,52.8959,10.9074,1186.0
31553,Sachsenhagen Nienbrügge,Niedersachsen,NI,,Landkreis Schaumburg,52.3829,9.2268,1186.0
31556,Wölpinghausen,Niedersachsen,NI,,Landkreis Schaumburg,52.4167,9.2333,1186.0
31556,Wölpinghausen Bergkirchen,Niedersachsen,NI,,Landkreis Schaumburg,52.413,9.257,1186.0
31655,"Stadthagen Habichhorst-Blyinghausen, Habichhorst",Niedersachsen,NI,,Landkreis Schaumburg,52.316,9.2356,1186.0
31655,Stadthagen Habichhorst-Blyinghausen,Niedersachsen,NI,,Landkreis Schaumburg,52.3164,9.244,1186.0
48683,Ahaus,Nordrhein-Westfalen,NW,Reg.-Bez. Münster,Borken,52.092,6.9739,1186.0
31556,Wölpinghausen Schmalenbruch-Windhorn,Niedersachsen,NI,,Landkreis Schaumburg,52.4193,9.2732,1186.0
31558,Hagenburg,Niedersachsen,NI,,Landkreis Schaumburg,52.4337,9.3247,1186.0
31558,Hagenburg Altenhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.4382,9.3431,1186.0
31558,Hagenburg Hagenburg,Niedersachsen,NI,,Landkreis Schaumburg,52.4294,9.3149,1186.0
31655,Stadthagen Probsthagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3416,9.2327,1186.0
31655,Stadthagen Obernwöhren,Niedersachsen,NI,,Landkreis Schaumburg,52.3029,9.2429,1186.0
31655,"Stadthagen Habichhorst-Blyinghausen, Blyinghausen",Niedersachsen,NI,,Landkreis Schaumburg,52.3169,9.2524,1186.0
16307,Schönfeld,Brandenburg,BB,,Landkreis Uckermark,53.2726,14.2916,1186.0
13159,Berlin,Berlin,BE,,"Berlin, Stadt",52.623,13.3978,1186.0
18230,Jennewitz,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.094,11.7892,1186.0
13127,Berlin,Berlin,BE,,"Berlin, Stadt",52.62,13.438,1186.0
31582,Nienburg (Weser) Holtorf,Niedersachsen,NI,,Landkreis Nienburg/Weser,52.6757,9.2271,1186.0
31622,Heemsen Heemsen,Niedersachsen,NI,,Landkreis Nienburg/Weser,52.7427,9.2634,1186.0
18233,Rakow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0392,11.6204,1186.0
48624,Schöppingen,Nordrhein-Westfalen,NW,Reg.-Bez. Münster,Borken,52.1,7.2333,1186.0
27246,Borstel,Niedersachsen,NI,,Landkreis Diepholz,52.6646,9.0201,1186.0
94252,Bayerisch Eisenstein,Bayern,BY,Lower Bavaria,Landkreis Regen,49.1167,13.2,1186.0
31702,Lüdersfeld Vornhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3411,9.2502,1186.0
29465,Schnega Bahnhof Varbitz,Niedersachsen,NI,,Lüchow-Dannenberg,52.8678,10.8041,1186.0
31749,Auetal Klein Holtensen,Niedersachsen,NI,,Landkreis Schaumburg,52.2611,9.2868,1186.0
57580,Fensdorf,Rheinland-Pfalz,RP,,Landkreis Altenkirchen,50.7333,7.7667,1186.0
19322,Rühstädt,Brandenburg,BB,,Landkreis Prignitz,52.9167,11.8667,1186.0
31553,Sachsenhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3973,9.2679,1186.0
31749,Auetal Raden,Niedersachsen,NI,,Landkreis Schaumburg,52.2297,9.3102,1186.0
57539,Bruchertseifen,Rheinland-Pfalz,RP,,Landkreis Altenkirchen,50.75,7.7167,1186.0
30916,Isernhagen,Niedersachsen,NI,,Region Hannover,52.4333,9.85,1186.0
31714,Lauenhagen Hülshagen,Niedersachsen,NI,,Landkreis Schaumburg,52.369,9.2268,1186.0
56462,Höhn,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6167,7.9833,1186.0
31702,Lüdersfeld Lüdersfeld,Niedersachsen,NI,,Landkreis Schaumburg,52.3582,9.2509,1186.0
27249,Mellinghausen,Niedersachsen,NI,,Landkreis Diepholz,52.707,8.897,1186.0
31702,Lüdersfeld,Niedersachsen,NI,,Landkreis Schaumburg,52.3599,9.2542,1186.0
18233,Kirch Mulsow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,53.965,11.7009,1185.0
18209,Steffenshagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.1047,11.8219,1185.0
18182,Blankenhagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.168,12.3439,1185.0
18465,Hugoldsdorf,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.1495,12.7537,1185.0
18239,Heiligenhagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0094,11.935,1185.0
18239,Satow,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,53.9886,11.8912,1185.0
18209,Wittenbeck,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.1226,11.7875,1185.0
18519,Brandshagen,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.2395,13.1692,1185.0
1768,Glashütte,Sachsen,SN,,Landkreis Sächsische Schweiz,50.852,13.7798,1185.0
17328,Penkun,Mecklenburg-Vorpommern,MV,,Vorpommern-Greifswald,53.2969,14.2362,1185.0
18337,Marlow,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.1544,12.5726,1185.0
18239,Reinshagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.0294,11.9141,1185.0
23992,Passee,Mecklenburg-Vorpommern,MV,,Nordwestmecklenburg,53.9559,11.7698,1185.0
18510,Elmenhorst,Mecklenburg-Vorpommern,MV,,Vorpommern-Rügen,54.2136,13.0753,1185.0
18182,Rövershagen,Mecklenburg-Vorpommern,MV,,Landkreis Rostock,54.1767,12.2428,1185.0
23775,Großenbrode,Schleswig-Holstein,SH,,Kreis Ostholstein,54.3833,11.0833,1185.0
16540,Hohen Neuendorf,Brandenburg,BB,,Landkreis Oberhavel,52.6763,13.2778,1185.0
39619,Kläden,Sachsen-Anhalt,ST,,Altmarkkreis Salzwedel,52.8647,11.4347,1185.0
27257,Sudwalde,Niedersachsen,NI,,Landkreis Diepholz,52.7934,8.8361,1185.0
29465,Schnega Molden,Niedersachsen,NI,,Lüchow-Dannenberg,52.8942,10.835,1185.0
27327,Schwarme,Niedersachsen,NI,,Landkreis Diepholz,52.9,9.0167,1185.0
56479,Hellenhahn-Schellenberg,Rheinland-Pfalz,RP,,Westerwaldkreis,50.6128,8.0264,1185.0
39615,Krüden,Sachsen-Anhalt,ST,,Landkreis Stendal,52.9233,11.698,1185.0
29468,Bergen (Dumme) Spithal,Niedersachsen,NI,,Lüchow-Dannenberg,52.9046,10.9131,1185.0
31714,Lauenhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3555,9.2064,1185.0
31714,Lauenhagen Lauenhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3569,9.2093,1185.0
29468,Bergen (Dumme) Jiggel,Niedersachsen,NI,,Lüchow-Dannenberg,52.9081,10.962,1185.0
39615,Beuster,Sachsen-Anhalt,ST,,Landkreis Stendal,52.9396,11.7859,1185.0
16306,Friedrichsthal,Brandenburg,BB,,Landkreis Uckermark,53.1581,14.3464,1185.0
29468,Bergen (Dumme) Wöhningen,Niedersachsen,NI,,Lüchow-Dannenberg,52.8984,10.9266,1185.0
29465,Schnega Proitze,Niedersachsen,NI,,Lüchow-Dannenberg,52.8912,10.8355,1185.0
31655,Stadthagen Stadthagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3203,9.2007,1185.0
27249,Maasen,Niedersachsen,NI,,Landkreis Diepholz,52.6922,8.8845,1185.0
31655,Stadthagen Hörkamp-Langenbruch,Niedersachsen,NI,,Landkreis Schaumburg,52.2917,9.2327,1185.0
31553,Sachsenhagen Sachsenhagen,Niedersachsen,NI,,Landkreis Schaumburg,52.389,9.2225,1185.0
31556,Wölpinghausen Wölpinghausen,Niedersachsen,NI,,Landkreis Schaumburg,52.4189,9.2327,1185.0
31655,Stadthagen,Niedersachsen,NI,,Landkreis Schaumburg,52.3233,9.2031,1185.0
29459,Clenze Kussebode,Niedersachsen,NI,,Lüchow-Dannenberg,52.9219,11.0,1185.0
16307,Hohenreinkendorf,Brandenburg,BB,,Landkreis Uckermark,53.2304,14.3303,1185.0
